1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	loci	id
1	0.816135272209441	0.916608877794351	0.869073766960876	0.999467233353007	1.18102565911933	1.08431215847486	0.836205811078436	0.830431693766987	0.858930329426867	0.946834428563752	2.78360637748008	2.9628308405712	3.20862682109076	3.05623994366952	2.99515464256646	2.98504451439036	3.0003557164882	2.87759556390638	2.88526327855917	3.15412578240375	3.07089867327557	3.01178672502205	0.99517303509203	0.818757984948873	0.726398508594774	0.779823686829395	0.89395326571143	0.866497333691222	0.84142553655086	0.698716085248639	chr1:49365000-50570000	ENCFF108MOZ.bigWig
2	0.880429494698433	0.745230411190294	0.817311419178974	0.760495342951989	0.929390333063797	2.38040926340101	2.77814962101742	2.87262317180002	3.09539389365795	2.94072629314423	2.89970232055509	3.05835031122023	3.05765830515974	3.05138181240619	3.0604455075173	3.14713137445315	3.10015850402504	3.1154567768031	3.33928545785123	3.06919694961859	2.74151277689471	3.04555809512161	2.943463281401	2.79864207023164	2.46146770367155	0.810052909202935	0.966316128126122	0.908094542306232	0.829461191292039	0.757555195162334	chr1:159335000-159610000	ENCFF108MOZ.bigWig
3	0.79855879378178	0.627198327867813	0.601657129948882	0.638946716139328	0.68503431831977	0.816463333651632	0.805479418582433	0.700800310606306	0.743421322460385	0.861254243453384	0.701840049905128	1.49712039620087	2.9514395581371	3.4481129777418	3.40748917999563	2.0570024460654	0.729445030626745	0.944227986074663	0.758757354776881	0.84984368981687	0.699849726086415	0.863815910968424	0.835873728649555	0	1.19725032422233	1.04828950133347	1.27952652187197	1.59487467591953	1.27719581858658	1.26527685902165	chr1:2370000-3505000	ENCFF108MOZ.bigWig
4	0.727759974985095	0.818679745603157	1.26679078177033	3.33990797439877	3.1504939340992	0.767674308639509	0.854251310385864	0.773158979752285	0.797895607652484	0.928660216987807	1.12575161193247	1.42366646501897	1.32559467907274	1.09594421235065	1.28040109148039	1.24284096458545	1.28152153301997	1.22840323218415	1.14911405907562	1.16768083036586	0.762101661383145	0.731202125160245	0.69695969748179	0.618794864983538	0.716052593378791	0.830945510444647	0.873609725134243	1.01426088201924	0.831072146914758	0.7983464527082	chr1:3980000-5925000	ENCFF108MOZ.bigWig
5	2.86421923352176	2.80170360702356	3.00596337564683	2.6886043567483	2.79808737137784	2.62983478062463	3.07973595098422	2.77233209077801	2.50351732695109	2.68069669509166	2.55901602954859	2.49754761459432	2.97683918086818	2.8906525398145	2.82543314562873	2.49169090561458	2.53087840886677	2.81166282022268	3.03765707485062	3.14511272557894	3.24431452840276	2.48710336152644	1.49857408596526	1.76723489938265	1.26701748481503	2.56561558748717	2.60603386476323	0.721499285425048	2.2581043261902	2.91561447595158	chr1:248335000-248555000	ENCFF108MOZ.bigWig
6	0.744333463708045	0.778915897622154	0.691167612780889	0.693685324643862	0.81453974198733	0.801597778838395	0.719769508989164	0.970659656009101	0.821120621977685	2.33645570988513	3.2629487416421	3.04799566519143	2.96737073908418	3.15305447668343	3.29399470998007	2.90117108330755	3.17125433499284	3.23049991048456	3.23149078092058	3.21590003601123	2.66255199733227	2.68755476032028	3.16184810752882	3.35335272428081	2.80903882100537	1.95135954218378	0.789066406204866	0.699627087352227	0.657554203379738	0.706878807176562	chr1:152085000-152955000	ENCFF108MOZ.bigWig
7	0.810947894339624	1.01426714165079	1.02170548137323	0.874599502179119	1.13816016217499	0.854352648343675	0.873792390272512	1.46872742605586	1.33878776260328	1.15481446688517	1.83222870435824	2.69132934701383	3.01612915994047	2.805599279114	2.80023143165811	2.82223529399349	2.84274138238128	2.95531774443426	2.9328062252473	2.96235805022806	2.78797457460997	2.99949569065378	2.81076117238697	2.84540412442025	2.72583183473913	2.6666085366408	3.05586327179665	2.59909860373538	2.58510300777978	2.63151094721064	chr1:247825000-248090000	ENCFF108MOZ.bigWig
8	0.780345089301455	0.842953766196389	0.852265035206597	0.915470567605229	0.938636640410613	0.953588503463415	0.935465912890211	0.847528494709164	0.821017178111556	0.854773425946359	0.867647772407712	0.884248795225431	0.878838727264604	0.909828579480905	0.907247935709932	0.847697220926087	0.891227312113883	0.957902433639534	0.937278773980839	1.08202008719257	0.777540399319236	0.805539106677641	0.817198825443863	0.885886531192128	1.01763596252315	1.11811152177825	1.04530065092498	0.901318522052857	0.826166141176721	0.929102226287858	chr10:108505000-111620000	ENCFF108MOZ.bigWig
9	0.90399416650946	1.00987691725159	0.972632205040174	0.896888576858561	0.881569580506054	0.962512057515406	0.894116851357678	1.03397700983129	0.916458643929232	0.879690869728902	2.6598668451103	2.55074136196874	2.4751926502381	2.77846971319498	2.96064487407511	2.61915230176143	2.8134433942639	2.81699228752296	3.07455385872767	2.7523266420595	2.14502199684681	2.40457398598796	1.34153497171991	2.9662922287934	2.97784031051404	0.815847281035243	3.28648751360021	0	0	0	chr10:37065000-38300000	ENCFF108MOZ.bigWig
10	1.06354299129904	2.0872956949009	1.96904651774986	0.794389290773139	0.82152761212767	0.805547745998014	0.49079246088019	0.613038972277066	3.70272807433208	3.29906627002494	1.57238378230691	2.26810451660968	2.79779179545196	2.63581103976364	2.35360688235973	2.45662030461374	2.42638612083533	2.47714425468174	2.47628703164159	2.63362539226977	2.54142149526238	1.94527248539176	2.30488434548938	2.2478585751977	1.14946593364882	0.731422830449596	2.13242528955484	2.97191317909602	2.82242260887051	1.67459724038839	chr10:42820000-43015000	ENCFF108MOZ.bigWig
11	1.01567312962314	0.928410454914368	0.943559133126893	0.950041781065445	0.950954792097799	1.06724065888037	0.947691024907307	1.15618523103287	0.848944334757299	0.857044583415747	1.84355744933311	1.17262542712238	0.997593844299638	1.12809987531513	1.0433301821865	1.04778903665712	1.04488437157741	1.07438042809914	0.968020721869602	1.12609616436528	0.874511921201652	0.854934831973442	0.813953601081059	0.726971716886931	1.0424582224027	1.00316146616743	0.773063894307973	1.02827411955305	0.895550908043716	3.22222298830525	chr10:131980000-133695000	ENCFF108MOZ.bigWig
12	3.20593905316188	2.98574019780659	2.96902419741498	2.94148160991429	2.92971025790761	2.33227213762167	1.07475091763707	2.0337850864912	2.29726603433938	2.50958897219027	2.79609522798922	2.32586262598708	2.20155400487105	0.99503347029769	1.74359604926525	1.13236067152439	1.01825915427171	1.02016633103654	0.745108489754013	0.940535025293097	3.21669973497334	3.0627123775167	3.32712467347733	3.19646290039053	2.42854642936711	0.784613173215761	0.651519600439955	0.726164311000764	0.988317037440855	0.830697178648982	chr10:38425000-38750000	ENCFF108MOZ.bigWig
